episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
200,1.0,5.959123258978767,-1.682885376706446,121.72234067377508,30.0,0.3333333333333333,6,0.0,False,True,0.3051278374274304,0,45.933328898930526,8175.355,prepare,0.0
200,2.0,5.95922054469485,-1.6830079075680664,121.70506156222625,0.0,0.3333333333333333,3,1.0,False,True,0.3047895794969469,0,45.933328898930526,8175.415,in_progress,0.0
200,3.0,5.958499854494332,-1.6798323005850808,121.46423209458132,0.0,0.3333333333333333,3,1.0,False,True,0.31149593147720733,0,45.933328898930526,8175.477,in_progress,0.0
200,4.0,5.956093636927111,-1.6674617977822446,120.31628964424776,0.0,0.3333333333333333,3,1.0,False,True,0.3371613190645292,0,45.933328898930526,8175.559,in_progress,0.0
200,5.0,5.949635853508799,-1.6472294626488238,119.1897660945061,0.0,0.3333333333333333,3,1.0,False,True,0.3820237843111465,0,45.933328898930526,8175.608,in_progress,0.0
200,6.0,5.942119146921836,-1.6248722751988751,118.1455955732935,0.0,0.3333333333333333,3,1.0,False,True,0.4320334118975865,0,45.933328898930526,8175.677,in_progress,0.0
200,7.0,5.93385052165371,-1.603041317246823,117.41313586041655,-30.0,0.3333333333333333,0,1.0,False,True,0.48192868023792035,0,45.933328898930526,8175.75,in_progress,0.0
200,8.0,5.922679228997597,-1.579363243098033,117.22315381432583,30.0,0.6666666666666666,7,1.0,False,True,0.538566218063047,0,45.933328898930526,8175.825,in_progress,0.0
200,9.0,5.911166136505248,-1.5490549106661098,116.29239541275466,0.0,1.0,5,1.0,False,True,0.6078752115740286,0,45.933328898930526,8175.871,in_progress,0.0
200,10.0,5.896045117767389,-1.5065280626858342,114.98061889910655,0.0,1.0,5,1.0,False,True,0.7039430226201845,1,45.933328898930526,8175.951,in_progress,0.0
200,11.0,5.8771890996534175,-1.4533865125145269,113.69978294841759,30.0,1.0,8,1.0,False,True,0.8239445024063218,1,45.933328898930526,8176.004,in_progress,0.0
200,12.0,5.855848806424528,-1.3957751029933096,112.83090288430597,30.0,1.0,8,1.0,False,True,0.9550673214666899,1,45.933328898930526,8176.088,in_progress,0.0
200,13.0,5.825449823775997,-1.334154500191667,113.75902266299018,30.0,1.0,8,1.0,False,True,1.1039803716892416,1,45.933328898930526,8176.154,in_progress,0.0
200,14.0,5.79208373860445,-1.2801902243087588,115.7715171254511,-30.0,0.3333333333333333,0,1.0,False,True,1.2421073948281744,1,45.933328898930526,8176.221,in_progress,0.0
200,15.0,5.76048397754007,-1.2312483178175306,117.6346595407117,30.0,0.3333333333333333,6,1.0,False,True,1.3804242509564988,1,45.933328898930526,8176.289,in_progress,0.0
200,16.0,5.730651235342497,-1.189348563780551,119.2686446701682,0.0,0.3333333333333333,3,1.0,False,True,1.4912456634196778,1,45.933328898930526,8176.333,in_progress,0.0
200,17.0,5.704081224083947,-1.154763804694738,120.73860551506597,0.0,0.3333333333333333,3,1.0,False,True,1.5846562002823583,1,45.933328898930526,8176.421,in_progress,0.0
200,18.0,5.677036769216238,-1.12187691709053,122.30956697296978,30.0,0.3333333333333333,6,1.0,False,True,1.6752516561505897,1,45.933328898930526,8176.489,in_progress,0.0
200,19.0,5.652226829669994,-1.0973493956761677,124.23340164733808,-30.0,0.3333333333333333,0,1.0,False,True,1.7474376841357233,1,45.933328898930526,8176.552,in_progress,0.0
