episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
120,1.0,5.95922357880861,-1.6829308122501894,121.70976436281157,30.0,1.0,8,0.0,False,True,0.30492890187281274,0,45.933328898930526,5033.386,prepare,0.0
120,2.0,5.959220544694894,-1.6830079075681357,121.70506156222629,0.0,0.3333333333333333,3,1.0,False,True,0.3047895794969464,0,45.933328898930526,5033.458,in_progress,0.0
120,3.0,5.955650233001033,-1.6781313022849083,121.84372132419072,0.0,0.3333333333333333,3,1.0,False,True,0.31790687281610314,0,45.933328898930526,5033.517,in_progress,0.0
120,4.0,5.946397806199589,-1.6612495773304,121.59007558857242,0.0,0.3333333333333333,3,1.0,False,True,0.35976092362450746,0,45.933328898930526,5033.591,in_progress,0.0
120,5.0,5.936798196609541,-1.642817938838294,121.22631768847413,0.0,0.3333333333333333,3,1.0,False,True,0.4048829119991036,0,45.933328898930526,5033.66,in_progress,0.0
120,6.0,5.924434672433201,-1.6209374767963103,121.04382330216121,0.0,0.3333333333333333,3,1.0,False,True,0.4595550546580991,0,45.933328898930526,5033.723,in_progress,0.0
120,7.0,5.913062936050554,-1.600692996658099,120.85784747578036,0.0,0.3333333333333333,3,1.0,False,True,0.5100623205549323,0,45.933328898930526,5033.792,in_progress,0.0
120,8.0,5.901385219759328,-1.5803662246162,120.763454260824,0.0,0.3333333333333333,3,1.0,False,True,0.5610720926190921,0,45.933328898930526,5033.862,in_progress,0.0
120,9.0,5.890157250592825,-1.5608792104611593,120.69493685240566,0.0,0.3333333333333333,3,1.0,False,True,0.6100119090667676,0,45.933328898930526,5033.924,in_progress,0.0
120,10.0,5.878200838378893,-1.5412381304853158,120.76096792838767,0.0,0.3333333333333333,3,1.0,False,True,0.6600705311661847,1,45.933328898930526,5033.998,in_progress,0.0
120,11.0,5.864121013832133,-1.519895026715356,121.05591411007785,0.0,0.3333333333333333,3,1.0,False,True,0.7157111007928336,1,45.933328898930526,5034.054,in_progress,0.0
120,12.0,5.848320314537161,-1.4941243303755805,121.10380002356212,0.0,0.3333333333333333,3,1.0,False,True,0.7815212787345596,1,45.933328898930526,5034.124,in_progress,0.0
120,13.0,5.838151158993222,-1.4760102688585142,120.94954160634578,0.0,0.3333333333333333,3,1.0,False,True,0.8267067064132547,1,45.933328898930526,5034.196,in_progress,0.0
120,14.0,5.827008888523021,-1.455389420286861,120.67415983453571,30.0,0.3333333333333333,6,1.0,False,True,0.8776485279982562,1,45.933328898930526,5034.267,in_progress,0.0
120,15.0,5.813940643861875,-1.4356438912961618,120.96001745760898,0.0,0.3333333333333333,3,1.0,False,True,0.9291727123502014,1,45.933328898930526,5034.326,in_progress,0.0
120,16.0,5.7987273658547105,-1.4171191324451269,121.82641434689411,0.0,0.3333333333333333,3,1.0,False,True,0.9808900621259969,1,45.933328898930526,5034.399,in_progress,0.0
120,17.0,5.777870215376813,-1.391497694495565,122.82521083102127,0.0,0.3333333333333333,3,1.0,False,True,1.0522091332498726,1,45.933328898930526,5034.457,in_progress,0.0
120,18.0,5.762968287496484,-1.3713598492550458,123.23980937499279,-30.0,0.6666666666666666,1,1.0,False,True,1.1065579663029215,1,45.933328898930526,5034.529,in_progress,0.0
120,19.0,5.7474968200251375,-1.3464192002243456,122.9651277887951,-30.0,0.6666666666666666,1,1.0,False,True,1.170454062043988,1,45.933328898930526,5034.593,in_progress,0.0
120,20.0,5.726187845306443,-1.3106150812883268,122.54311532293299,0.0,0.3333333333333333,3,1.0,False,True,1.2611501746070446,1,45.933328898930526,5034.658,in_progress,0.0
120,21.0,5.709578589646842,-1.2786474860439256,121.76737845539698,-30.0,0.6666666666666666,1,1.0,False,True,1.3393246914430876,1,45.933328898930526,5034.724,in_progress,0.0
120,22.0,5.693623657738918,-1.2402674415824035,120.22594686425661,0.0,0.3333333333333333,3,1.0,False,True,1.429516896527528,1,45.933328898930526,5034.793,in_progress,0.0
120,23.0,5.6763101552694675,-1.2002150983048796,119.0275123815362,-30.0,0.3333333333333333,0,1.0,False,True,1.5242993176479587,1,45.933328898930526,5034.858,in_progress,0.0
120,24.0,5.662757945250793,-1.1637464236841566,117.62936531322491,0.0,0.3333333333333333,3,1.0,False,True,1.6083990401531492,1,45.933328898930526,5034.926,in_progress,0.0
120,25.0,5.652311807723894,-1.1288946561986817,115.97423915155589,-30.0,0.3333333333333333,0,1.0,False,True,1.6862762680570118,1,45.933328898930526,5034.995,in_progress,0.0
120,26.0,5.64567481677364,-1.099642438041609,114.31476903543384,-30.0,0.3333333333333333,0,1.0,False,True,1.7495200842557366,1,45.933328898930526,5035.06,in_progress,0.0
120,27.0,5.6427730559796245,-1.0765063099037466,112.63350781201558,30.0,1.0,8,1.0,False,True,1.797203959850875,1,45.933328898930526,5035.133,in_progress,0.0
120,28.0,5.637640657519879,-1.046985018176865,111.002799254726,30.0,0.3333333333333333,6,1.0,False,True,1.859471021609549,1,45.933328898930526,5035.193,in_progress,0.0
120,29.0,5.629132229502948,-1.0129657870968973,110.005708826929,30.0,1.0,8,1.0,False,True,1.9338074563268106,1,45.933328898930526,5035.254,in_progress,0.0
120,30.0,5.619172632268521,-0.9801381978989024,109.5233075761217,30.0,0.6666666666666666,7,1.0,False,True,2.0072812216703007,2,45.933328898930526,5035.328,in_progress,0.0
120,31.0,5.604052231588086,-0.9421745294221752,109.8909848451024,0.0,0.3333333333333333,3,1.0,False,True,2.095836531926525,2,45.933328898930526,5035.392,in_progress,0.0
120,32.0,5.587993662362374,-0.9032006445867589,110.34275026075098,0.0,0.6666666666666666,4,1.0,False,True,2.1872816741903724,2,45.933328898930526,5035.455,in_progress,0.0
120,33.0,5.573959862667081,-0.8646672503470161,110.26129814202775,0.0,0.6666666666666666,4,1.0,False,True,2.2758584259383876,2,45.933328898930526,5035.529,in_progress,0.0
120,34.0,5.557321231085692,-0.8241990921440505,110.62726456714934,30.0,0.3333333333333333,6,1.0,False,True,2.370774142671789,2,45.933328898930526,5035.596,in_progress,0.0
120,35.0,5.538366872633758,-0.7868937091863499,111.72451299573916,0.0,0.6666666666666666,4,1.0,False,True,2.4618713624635724,2,45.933328898930526,5035.662,in_progress,0.0
120,36.0,5.519098161635922,-0.750263113174388,112.73851607204934,0.0,0.6666666666666666,4,1.0,False,True,2.5519750012425084,2,45.933328898930526,5035.712,in_progress,0.0
120,37.0,5.496675634484713,-0.707293117961814,113.65708526130908,0.0,0.6666666666666666,4,1.0,False,True,2.651872848932892,2,45.933328898930526,5035.793,in_progress,0.0
120,38.0,5.47571668197638,-0.6710384698311229,114.78044938324636,30.0,0.3333333333333333,6,1.0,False,True,2.7430339104506167,2,45.933328898930526,5035.847,in_progress,0.0
120,39.0,5.451939136305258,-0.6340584274752292,116.19985913662897,30.0,1.0,8,1.0,False,True,2.8385734855818283,2,45.933328898930526,5035.925,in_progress,0.0
120,40.0,5.423562109985265,-0.59679012193935,118.28834696244307,30.0,0.3333333333333333,6,1.0,False,True,2.9395576459334904,2,45.933328898930526,5035.98,in_progress,0.0
120,41.0,5.3854407994710645,-0.554647132787726,121.46206419922099,0.0,1.0,5,1.0,False,True,3.060173551575937,2,45.933328898930526,5036.062,in_progress,0.0
120,42.0,5.352466895410467,-0.519537739258245,123.71052397162943,0.0,0.3333333333333333,3,1.0,False,True,3.161952479936097,2,45.933328898930526,5036.124,in_progress,0.0
120,43.0,5.3171171283261405,-0.48508111170290136,126.09420409956056,0.0,0.3333333333333333,3,1.0,False,True,3.265021487845331,2,45.933328898930526,5036.186,in_progress,0.0
120,44.0,5.284151092955035,-0.4532853889739379,127.93900556133714,-30.0,0.6666666666666666,1,1.0,False,True,3.360499566723485,3,45.933328898930526,5036.245,in_progress,0.0
120,45.0,5.2527133781821025,-0.4205390374221155,129.0358453983608,-30.0,0.6666666666666666,1,1.0,False,True,3.4561555916411995,3,45.933328898930526,5036.324,in_progress,0.0
120,46.0,5.224623592955692,-0.3863807656876176,129.10603765043163,-30.0,0.3333333333333333,0,1.0,False,True,3.5509281422729417,3,45.933328898930526,5036.396,in_progress,0.0
120,47.0,5.198115612476096,-0.34990903927820133,128.54188667323663,-30.0,0.3333333333333333,0,1.0,False,True,3.648409621351725,3,45.933328898930526,5036.453,in_progress,0.0
120,48.0,5.174788991615532,-0.3144922926178825,127.63403153910303,0.0,0.3333333333333333,3,1.0,False,True,3.740500475605779,3,45.933328898930526,5036.527,in_progress,0.0
120,49.0,5.157157206983424,-0.2825616074560545,126.3260070290862,30.0,0.3333333333333333,6,1.0,False,True,3.8199080540361843,3,45.933328898930526,5036.593,in_progress,0.0
120,50.0,5.142043746284894,-0.26025892651503973,126.06328249545606,30.0,0.3333333333333333,6,1.0,False,True,3.8783512759139107,3,45.933328898930526,5036.649,in_progress,0.0
120,51.0,5.126963580905038,-0.24248702466411962,126.48544444957976,0.0,0.3333333333333333,3,1.0,False,True,3.9281553568125895,3,45.933328898930526,5036.726,in_progress,0.0
120,52.0,5.111576898306358,-0.22570199571158983,127.08260343938277,0.0,0.3333333333333333,3,1.0,False,True,3.9797779439230707,3,45.933328898930526,5036.791,in_progress,0.0
120,53.0,5.0932468941159295,-0.20662773613280352,127.8376381743654,-30.0,0.3333333333333333,0,1.0,False,True,4.036215834476243,3,45.933328898930526,5036.848,in_progress,0.0
120,54.0,5.077843865644096,-0.18407354858145336,127.432192626661,-30.0,0.3333333333333333,0,1.0,False,True,4.09564106395128,3,45.933328898930526,5036.928,in_progress,0.0
120,55.0,5.065541212579548,-0.1623589101920282,126.61392433056396,0.0,0.3333333333333333,3,1.0,False,True,4.149908925658247,3,45.933328898930526,5036.995,in_progress,0.0
120,56.0,5.0537220505883464,-0.1416077286578934,125.91447012687256,-30.0,0.3333333333333333,0,1.0,False,True,4.201841665857447,3,45.933328898930526,5037.063,in_progress,0.0
120,57.0,5.041191676765292,-0.12236270696169549,125.66067118771538,-30.0,0.3333333333333333,0,1.0,False,True,4.251833844208342,3,45.933328898930526,5037.123,in_progress,0.0
120,58.0,5.026827186694193,-0.1012631428364787,125.51645395301888,30.0,0.3333333333333333,6,1.0,False,True,4.307373870566888,3,45.933328898930526,5037.195,in_progress,0.0
120,59.0,5.015742596586708,-0.07842610108115708,124.47956217668249,-30.0,0.6666666666666666,1,1.0,False,True,4.362285891556061,3,45.933328898930526,5037.263,in_progress,0.0
120,60.0,5.002499045246476,-0.04951264938415087,123.12318476794529,-30.0,0.3333333333333333,0,1.0,False,True,4.43088749956847,3,45.933328898930526,5037.326,in_progress,0.0
120,61.0,4.989181596546653,-0.01704864944195779,121.54210745814429,-30.0,1.0,2,1.0,False,True,4.506103943090851,3,45.933328898930526,5037.393,in_progress,0.0
120,62.0,4.97235533265687,0.026360098692818426,119.52386826243756,0.0,1.0,5,1.0,False,True,4.605535125291707,3,45.933328898930526,5037.45,in_progress,0.0
120,63.0,4.960034641557229,0.07669756808666921,116.21504846045885,30.0,0.3333333333333333,6,1.0,False,True,4.712455325974286,4,45.933328898930526,5037.516,in_progress,0.0
120,64.0,4.945386478436283,0.12339717065698994,114.4803482654549,30.0,0.3333333333333333,6,1.0,False,True,4.815399025494804,4,45.933328898930526,5037.594,in_progress,0.0
120,65.0,4.929472474917168,0.16021395012691503,114.30188421455813,30.0,0.3333333333333333,6,1.0,False,True,4.901645698622855,4,45.933328898930526,5037.659,in_progress,0.0
120,66.0,4.914295166107653,0.18848136883511063,114.83547683689707,30.0,0.3333333333333333,6,1.0,False,True,4.971313262795282,4,45.933328898930526,5037.728,in_progress,0.0
120,67.0,4.897516676659331,0.21587465752908147,115.72516835030412,0.0,0.3333333333333333,3,1.0,False,True,5.04123972911827,4,45.933328898930526,5037.791,in_progress,0.0
120,68.0,4.8796990462110434,0.24393742711736488,116.65273385597801,0.0,0.3333333333333333,3,1.0,False,True,5.113608390335879,4,45.933328898930526,5037.858,in_progress,0.0
120,69.0,4.866037492377972,0.2662264699805747,117.17749274796016,30.0,0.3333333333333333,6,1.0,False,True,5.170516314717205,4,45.933328898930526,5037.927,in_progress,0.0
120,70.0,4.8536668950191775,0.28400969789134456,117.8720603801092,0.0,0.3333333333333333,3,1.0,False,True,5.217634338329382,4,45.933328898930526,5037.993,in_progress,0.0
120,71.0,4.839524052600591,0.3038444720499158,118.67777762891187,0.0,0.3333333333333333,3,1.0,False,True,5.270590344772262,4,45.933328898930526,5038.06,in_progress,0.0
120,72.0,4.824229226332804,0.3246752092454339,119.51193521652543,30.0,1.0,8,1.0,False,True,5.323181446200955,4,45.933328898930526,5038.122,in_progress,0.0
120,73.0,4.806461499976461,0.34936427440614204,120.2343547578524,30.0,0.3333333333333333,6,1.0,False,True,5.389400584711111,4,45.933328898930526,5038.194,in_progress,0.0
120,74.0,4.782515602995448,0.37315928329623205,122.3183596568235,30.0,1.0,8,1.0,False,True,5.462000486159575,4,45.933328898930526,5038.261,in_progress,0.0
120,75.0,4.753769717019757,0.3988287725758839,124.8293815799115,30.0,1.0,8,1.0,False,True,5.544069086369497,4,45.933328898930526,5038.317,in_progress,0.0
120,76.0,4.71334949958489,0.42940743341320575,128.42090406707436,30.0,0.3333333333333333,6,1.0,False,True,5.649781898735935,4,45.933328898930526,5038.397,in_progress,0.0
120,77.0,4.669727037819149,0.45604821309126087,132.7070733811789,-30.0,0.3333333333333333,0,1.0,False,True,5.752700812347621,4,45.933328898930526,5038.469,in_progress,0.0
120,78.0,4.630709275884026,0.4769724841866034,136.3665768712307,-30.0,0.3333333333333333,0,0.7973964597174122,False,True,5.839655780354215,4,45.933328898930526,5038.528,in_progress,0.0
120,79.0,4.60168457861538,0.4940438911544468,138.23259598528907,-30.0,1.0,2,0.7600760774362451,False,True,5.906985032408271,4,45.933328898930526,5038.603,in_progress,0.0
120,80.0,4.5704031986719205,0.5145271750372898,139.57900374540276,-30.0,1.0,2,0.7331479222339712,False,True,5.98320964399922,5,45.933328898930526,5038.664,in_progress,0.0
120,81.0,4.535458296840212,0.5433847014851934,139.69936632894212,-30.0,0.3333333333333333,0,0.730740670563184,False,True,6.078853950694626,5,45.933328898930526,5038.726,in_progress,0.0
120,82.0,4.4972105440298265,0.5799033148060319,138.96432628140298,-30.0,0.3333333333333333,0,0.7454414715139668,False,True,6.192201508680806,5,45.933328898930526,5038.796,in_progress,0.0
120,83.0,4.467589845569396,0.6115488920777644,138.0550525623046,-30.0,1.0,2,0.7636269458959342,False,True,6.285889863621271,5,45.933328898930526,5038.865,in_progress,0.0
120,84.0,4.437487920126729,0.6517637001930862,135.74294288368557,-30.0,1.0,2,1.0,False,True,6.395245000704712,5,45.933328898930526,5038.918,in_progress,0.0
120,85.0,4.406280331666819,0.69779144639761,133.09719923434935,0.0,0.3333333333333333,3,1.0,False,True,6.516230485477586,5,45.933328898930526,5038.997,in_progress,0.0
120,86.0,4.381253651905978,0.7436287540224089,130.05102100547825,0.0,0.3333333333333333,3,1.0,False,True,6.644237338203148,5,45.933328898930526,5039.064,in_progress,0.0
120,87.0,4.361763375993168,0.7818720003475289,127.73487865545528,0.0,0.6666666666666666,4,1.0,False,True,6.734908052697914,5,45.933328898930526,5039.127,in_progress,0.0
120,88.0,4.342699913217177,0.8155317989903135,126.42628370192853,0.0,1.0,5,1.0,False,True,6.817438999572667,5,45.933328898930526,5039.191,in_progress,0.0
120,89.0,4.318154483515149,0.8626355556515135,124.47098129599308,30.0,1.0,8,1.0,False,True,6.92988769795561,5,45.933328898930526,5039.262,in_progress,0.0
120,90.0,4.2844702818891856,0.9155509106412154,123.98043095511211,30.0,1.0,8,1.0,False,True,7.064938743739748,5,45.933328898930526,5039.33,in_progress,0.0
120,91.0,4.2455187641410665,0.9678792583323121,124.65697109836015,30.0,1.0,8,1.0,False,True,7.206549667478514,5,45.933328898930526,5039.394,in_progress,0.0
120,92.0,4.188593693833854,1.0329500036209427,126.75011075016353,30.0,1.0,8,1.0,False,True,7.3947697574860545,6,45.933328898930526,5039.461,in_progress,0.0
120,93.0,4.149587941378808,1.0679380869669537,129.1623289177712,30.0,0.3333333333333333,6,1.0,False,True,7.5079701110775945,6,45.933328898930526,5039.526,in_progress,0.0
120,94.0,4.099470069095477,1.1033921473598225,132.98151354274444,30.0,0.3333333333333333,6,1.0,False,True,7.6378094669107295,6,45.933328898930526,5039.583,in_progress,0.0
120,95.0,4.057637833214512,1.1269471984921167,136.42783971817332,0.0,0.3333333333333333,3,1.0,False,True,7.736264253308087,6,45.933328898930526,5039.661,in_progress,0.0
120,96.0,4.022285697834519,1.1445128568182317,139.24917299219555,0.0,0.3333333333333333,3,1.0,False,True,7.815622459153142,6,45.933328898930526,5039.734,in_progress,0.0
120,97.0,3.9854896533981408,1.1611991415830478,141.9413008141205,-30.0,1.0,2,0.781310658010675,False,True,7.895598553381272,6,45.933328898930526,5039.788,in_progress,0.0
120,98.0,3.9490577330331345,1.1792185326925275,143.84946149813385,-30.0,0.3333333333333333,0,1.0,False,True,7.9938310940078585,6,45.933328898930526,5039.846,in_progress,0.0
120,99.0,3.912590680105146,1.203293791349144,144.29907147810277,-30.0,0.3333333333333333,0,1.0,False,True,8.086876038041177,6,45.933328898930526,5039.927,in_progress,0.0
120,100.0,3.880934134010467,1.2264121644915456,144.21055414438726,-30.0,0.3333333333333333,0,1.0,False,True,8.171090135274932,6,45.933328898930526,5039.988,in_progress,0.0
120,101.0,3.8491275564073475,1.2488611900968205,144.31426554056475,0.0,0.3333333333333333,3,1.0,False,True,8.254494753393821,6,45.933328898930526,5040.059,in_progress,0.0
120,102.0,3.820369641423974,1.27385043449028,143.4901210715241,-30.0,0.3333333333333333,0,1.0,False,True,8.33718529997409,6,45.933328898930526,5040.118,in_progress,0.0
120,103.0,3.7987174423440964,1.2974899703768215,142.0115335120918,-30.0,0.3333333333333333,0,1.0,False,True,8.406930476143112,6,45.933328898930526,5040.187,in_progress,0.0
120,104.0,3.7845638001774615,1.3157487917950283,140.64517265332415,-30.0,1.0,2,1.0,False,True,8.456875676574032,6,45.933328898930526,5040.249,in_progress,0.0
120,105.0,3.764914711459294,1.3439381079643118,138.37522875298626,-30.0,0.3333333333333333,0,1.0,False,True,8.53062156908688,6,45.933328898930526,5040.323,in_progress,0.0
120,106.0,3.750755058395487,1.3694570474035312,136.0431638148402,-30.0,0.6666666666666666,1,1.0,False,True,8.591841092187185,7,45.933328898930526,5040.379,in_progress,0.0
120,107.0,3.7356908040279335,1.4048987887005338,132.41601197676312,-30.0,0.3333333333333333,0,1.0,False,True,8.669838716828066,7,45.933328898930526,5040.462,in_progress,0.0
120,108.0,3.7236949255004554,1.4364721504340052,129.44504057129512,-30.0,1.0,2,1.0,False,True,8.737148280826224,7,45.933328898930526,5040.526,in_progress,0.0
120,109.0,3.7110254170027854,1.4772642436049477,125.64663791369456,30.0,1.0,8,1.0,False,True,8.819790762286706,7,45.933328898930526,5040.588,in_progress,0.0
120,110.0,3.697113926183828,1.5287217096845291,121.33464700685178,30.0,1.0,8,0.7358314618766417,False,True,8.920878766398632,7,45.933328898930526,5040.652,in_progress,0.0
120,111.0,3.680499802965391,1.5847177468120495,117.9132027418778,30.0,0.6666666666666666,7,0.6674025765771621,False,True,9.033136207301906,7,45.933328898930526,5040.729,in_progress,0.0
120,112.0,3.6613848057865668,1.6397898084786535,115.87292779707658,30.0,1.0,8,0.6265970776811378,False,True,9.147779034575441,7,45.933328898930526,5040.794,in_progress,0.0
120,113.0,3.6392160001720852,1.6936241968540844,115.03139398203508,0.0,0.3333333333333333,3,0.5488257133848189,False,True,9.263132959099156,7,45.933328898930526,5040.863,in_progress,0.0
120,114.0,3.617107061551534,1.7433037308549832,114.82334999442152,30.0,1.0,8,0.5446648336325475,False,True,9.37161464865332,7,45.933328898930526,5040.927,in_progress,0.0
120,115.0,3.5921132572008228,1.7944492342055864,115.09715742767524,30.0,0.3333333333333333,6,0.550140982297622,False,True,9.486885966184314,7,45.933328898930526,5040.987,in_progress,0.0
120,116.0,3.560389714821072,1.8443694066757979,116.82661843873225,30.0,0.3333333333333333,6,0.5847302025187622,False,True,9.611175632354996,7,45.933328898930526,5041.065,in_progress,0.0
120,117.0,3.5282774973410858,1.888074952990603,118.9332797539653,30.0,0.3333333333333333,6,0.6268634288234229,False,True,9.726965249370801,7,45.933328898930526,5041.135,in_progress,0.0
120,118.0,3.496204915698638,1.9217055745690828,121.6933932502658,30.0,0.3333333333333333,6,0.6820656987494331,False,True,9.827898345015305,7,45.933328898930526,5041.194,in_progress,0.0
120,119.0,3.468555537952292,1.9453107418353544,124.35968064727652,-30.0,1.0,2,0.7353914466896475,False,True,9.907001345555814,7,45.933328898930526,5041.26,in_progress,0.0
120,120.0,3.4414436325963162,1.9689810136198083,126.49802623067536,30.0,1.0,8,0.7781583583576244,False,True,9.985335996927544,8,45.933328898930526,5041.326,in_progress,0.0
120,121.0,3.4069008034893855,1.9988129236703402,128.90071087283746,30.0,0.3333333333333333,6,1.0,False,True,10.084662231737903,8,45.933328898930526,5041.395,in_progress,0.0
120,122.0,3.367821432996277,2.025764860930613,132.01986959733304,0.0,0.6666666666666666,4,1.0,False,True,10.187051961881414,8,45.933328898930526,5041.46,in_progress,0.0
120,123.0,3.332653058041087,2.049050906031602,134.50712462436633,0.0,0.6666666666666666,4,1.0,False,True,10.277772545688741,8,45.933328898930526,5041.527,in_progress,0.0
120,124.0,3.292148626559183,2.0749450116182944,136.94359645797422,30.0,0.3333333333333333,6,1.0,False,True,10.380899746248922,8,45.933328898930526,5041.594,in_progress,0.0
120,125.0,3.2555483204587405,2.0937278117058424,139.61044413514213,30.0,0.3333333333333333,6,1.0,False,True,10.467310012276597,8,45.933328898930526,5041.662,in_progress,0.0
120,126.0,3.2160966228514716,2.109726177899083,142.83583659357282,-30.0,0.3333333333333333,0,1.0,False,True,10.554215317400335,8,45.933328898930526,5041.726,in_progress,0.0
120,127.0,3.18580704772846,2.120967934586746,145.21992013277193,-30.0,0.3333333333333333,0,1.0,False,True,10.614886482287012,8,45.933328898930526,5041.795,in_progress,0.0
120,128.0,3.1628121301621475,2.130644417685624,146.4877683726764,0.0,0.3333333333333333,3,1.0,False,True,10.66725841190575,8,45.933328898930526,5041.86,in_progress,0.0
120,129.0,3.142449105761591,2.1391466390589113,147.4900372296911,0.0,0.3333333333333333,3,1.0,False,True,10.713546267223943,8,45.933328898930526,5041.926,in_progress,0.0
120,130.0,3.121228175471595,2.1483057939236083,148.38915116223836,0.0,0.3333333333333333,3,1.0,False,True,10.762186330728046,8,45.933328898930526,5041.991,in_progress,0.0
120,131.0,3.1007762257037514,2.157493447035339,149.0972732949445,-30.0,0.6666666666666666,1,1.0,False,True,10.809548904993667,8,45.933328898930526,5042.057,in_progress,0.0
120,132.0,3.0729196992625885,2.1717166744995824,149.5656078369704,-30.0,0.3333333333333333,0,1.0,False,True,10.876359479802295,8,45.933328898930526,5042.125,in_progress,0.0
120,133.0,3.045867113998451,2.18888709091129,149.29341920573373,-30.0,0.6666666666666666,1,1.0,False,True,10.945761140514813,8,45.933328898930526,5042.196,in_progress,0.0
120,134.0,3.018667872565278,2.207439754870109,148.78794919970522,0.0,0.3333333333333333,3,1.0,False,True,11.01727418266317,8,45.933328898930526,5042.259,in_progress,0.0
120,135.0,2.989677509621134,2.228938865673264,148.0699090796555,-30.0,0.3333333333333333,0,1.0,False,True,11.095817871297479,8,45.933328898930526,5042.331,in_progress,0.0
120,136.0,2.9685140595948782,2.2471377043857195,147.03221172542882,30.0,0.3333333333333333,6,1.0,False,True,11.15652649790017,8,45.933328898930526,5042.392,in_progress,0.0
120,137.0,2.9499436425422143,2.2623544475500545,146.38644767556352,30.0,0.3333333333333333,6,1.0,False,True,11.208784300479516,8,45.933328898930526,5042.457,in_progress,0.0
120,138.0,2.929607351776041,2.275547050264986,146.45650188723673,-30.0,0.3333333333333333,0,1.0,False,True,11.261339407523044,9,45.933328898930526,5042.525,in_progress,0.0
120,139.0,2.9053793477779695,2.28952212311909,146.8593281288829,-30.0,0.3333333333333333,0,1.0,False,True,11.32160700857857,9,45.933328898930526,5042.592,in_progress,0.0
120,140.0,2.8848352099831294,2.305864004349089,146.28404290150212,30.0,0.3333333333333333,6,1.0,False,True,11.378756531413673,9,45.933328898930526,5042.665,in_progress,0.0
120,141.0,2.8654368079627575,2.3215094926916393,145.72802022963097,30.0,0.6666666666666666,7,1.0,False,True,11.433008213778033,9,45.933328898930526,5042.718,in_progress,0.0
120,142.0,2.84220683383244,2.3373202658093075,145.6562804045785,-30.0,1.0,2,1.0,False,True,11.49403878146018,9,45.933328898930526,5042.796,in_progress,0.0
120,143.0,2.8110786144455395,2.3578040888390053,145.77624921652202,-30.0,0.6666666666666666,1,1.0,False,True,11.5748741559843,9,45.933328898930526,5042.862,in_progress,0.0
120,144.0,2.7759009108320596,2.385670819993456,145.0009769692262,30.0,0.6666666666666666,7,1.0,False,True,11.672575824558319,9,45.933328898930526,5042.93,in_progress,0.0
120,145.0,2.741677836218155,2.4122260220530305,144.47766585974125,30.0,0.6666666666666666,7,1.0,False,True,11.76687872659143,9,45.933328898930526,5042.993,in_progress,0.0
