episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
260,1.0,5.959027193885951,-1.6828680367485842,121.73179461382735,30.0,0.6666666666666666,7,0.0,False,True,0.30526986703517994,0,45.933328898930526,10287.683,prepare,0.0
260,2.0,5.959220544694818,-1.6830079075680142,121.70506156222629,0.0,0.3333333333333333,3,1.0,False,True,0.3047895794969469,0,45.933328898930526,10287.763,in_progress,0.0
260,3.0,5.952947338025085,-1.6761272243980272,122.12428835068052,0.0,0.3333333333333333,3,1.0,False,True,0.32471129261640536,0,45.933328898930526,10287.826,in_progress,0.0
260,4.0,5.938295996916226,-1.6599819463130845,123.07654455978668,0.0,0.3333333333333333,3,1.0,False,True,0.37137849165047476,0,45.933328898930526,10287.896,in_progress,0.0
260,5.0,5.920633887874867,-1.640379745313383,124.07478766380369,-30.0,0.6666666666666666,1,1.0,False,True,0.4278932839868472,0,45.933328898930526,10287.962,in_progress,0.0
260,6.0,5.900257939841585,-1.613884282840248,124.49010613834405,-30.0,0.6666666666666666,1,1.0,False,True,0.5002806312419839,0,45.933328898930526,10288.026,in_progress,0.0
260,7.0,5.877030493689037,-1.5760348129030692,123.9603895815623,0.0,0.3333333333333333,3,1.0,False,True,0.5969601092828927,0,45.933328898930526,10288.094,in_progress,0.0
260,8.0,5.859623301330503,-1.5465047289360698,123.45248272635777,-30.0,0.6666666666666666,1,1.0,False,True,0.6715713944699659,1,45.933328898930526,10288.158,in_progress,0.0
260,9.0,5.840355385725828,-1.506969277722948,122.1849710777255,0.0,0.3333333333333333,3,1.0,False,True,0.7668432991083824,1,45.933328898930526,10288.221,in_progress,0.0
260,10.0,5.822523878696511,-1.4697786570246794,121.07188229692693,0.0,0.3333333333333333,3,1.0,False,True,0.8561287032979448,1,45.933328898930526,10288.294,in_progress,0.0
260,11.0,5.804776039388129,-1.4342937847989332,120.34040674344257,0.0,0.3333333333333333,3,1.0,False,True,0.9421590377975837,1,45.933328898930526,10288.362,in_progress,0.0
260,12.0,5.7858635613058205,-1.3962146455393651,119.63699824760381,0.0,0.3333333333333333,3,1.0,False,True,1.034326926525416,1,45.933328898930526,10288.424,in_progress,0.0
260,13.0,5.771398360272695,-1.3626549782444084,118.67599951272794,0.0,0.3333333333333333,3,1.0,False,True,1.1130356134905632,1,45.933328898930526,10288.493,in_progress,0.0
260,14.0,5.760934925309849,-1.3374347256676662,118.02201327131905,0.0,0.3333333333333333,3,1.0,False,True,1.1717196361116815,1,45.933328898930526,10288.56,in_progress,0.0
260,15.0,5.751679836725521,-1.315429581758045,117.51702541958053,30.0,0.3333333333333333,6,1.0,False,True,1.2230661903197053,1,45.933328898930526,10288.624,in_progress,0.0
260,16.0,5.741304938571176,-1.2964747683093871,117.62165997330818,-30.0,0.3333333333333333,0,1.0,False,True,1.2700442366590483,1,45.933328898930526,10288.695,in_progress,0.0
260,17.0,5.728904209276461,-1.2735111515819375,117.72419778776546,-30.0,0.3333333333333333,0,1.0,False,True,1.330032068136303,1,45.933328898930526,10288.76,in_progress,0.0
260,18.0,5.719867584565027,-1.2508171212342925,117.12044842086716,0.0,0.3333333333333333,3,1.0,False,True,1.3829668327216817,1,45.933328898930526,10288.814,in_progress,0.0
260,19.0,5.7109999907597215,-1.2292216722883555,116.63825155824435,30.0,0.3333333333333333,6,1.0,False,True,1.4336063031515391,1,45.933328898930526,10288.896,in_progress,0.0
260,20.0,5.70114703242953,-1.2095788630787911,116.64572576594554,-30.0,0.3333333333333333,0,1.0,False,True,1.481446008210553,1,45.933328898930526,10288.956,in_progress,0.0
260,21.0,5.690985862806775,-1.1909575738171336,116.84170330852338,-30.0,0.3333333333333333,0,1.0,False,True,1.527614686768119,1,45.933328898930526,10289.024,in_progress,0.0
260,22.0,5.681956713820213,-1.1691912918669447,116.40439285134488,-30.0,0.3333333333333333,0,1.0,False,True,1.5787457358750305,1,45.933328898930526,10289.095,in_progress,0.0
260,23.0,5.674970801862528,-1.1456167052254662,115.38025367226226,30.0,0.3333333333333333,6,1.0,False,True,1.6313440497371439,1,45.933328898930526,10289.161,in_progress,0.0
260,24.0,5.667576251153335,-1.1216840312024963,114.5077819800346,30.0,1.0,8,1.0,False,True,1.6850424534600499,1,45.933328898930526,10289.225,in_progress,0.0
